"","MeetID","MeetPath","Federation","Date","MeetCountry","MeetState","MeetTown","MeetName","Year","lat","long"
4946,7200,"uspa/0289","USPA","30-11-13","USA","OR","Corvallis","West Coast Open",2013,44.5645659,-123.2620435
4947,7201,"uspa/0290","USPA","07-12-13","USA","CA","Fresno","60th IronMan Powerlifting & Benchpress Championships",2013,36.7468422,-119.7725868
4948,7202,"uspa/0291","USPA","07-12-13","USA","MN","Minneapolis","Minnesota Midwest Squat Championship",2013,44.977753,-93.2650108
4949,7203,"uspa/0292","USPA","07-12-13","USA","NC","Hickory","Southeast Open",2013,35.7344538,-81.3444573
4950,7204,"uspa/0293","USPA","14-12-13","USA","TX","Round Rock","Bend the Bar Powerlifting Meet",2013,30.5082551,-97.678896
4951,7205,"uspa/0294","USPA","14-12-13","USA","GA","Lithia Springs","Biggest Deadlift in the South",2013,33.7939953,-84.6604899
4952,7206,"uspa/0295","USPA","14-12-13","USA","CA","Modesto","NorCal Open Championships",2013,37.6390972,-120.9968782
4953,7912,"xpc/2013-arnold-bench","XPC","03-03-13","USA","OH","Columbus","Arnold Bench Bash",2013,39.9611755,-82.9987942
4954,7913,"xpc/2013-multiply-open","XPC","03-03-13","USA","OH","Canal Fulton","2013 XPC Multi-ply Open",2013,40.8897784,-81.597623
4955,20,"apa/1401","APA","04-10-14","USA","OR","Portland","Elite Fall Classic",2014,45.5230622,-122.6764815
4956,1262,"ipa/1401","IPA","16-08-14","USA","PA","York","2014 IPA Westside Pro Invitational Powerlifting Championships",2014,39.9625984,-76.727745
4957,1263,"ipa/1402","IPA","15-11-14","USA","PA","York","National Powerlifting Championships",2014,NA,NA
4958,1264,"ipa/1403","IPA","13-12-14","USA","MD","Rosedale","Metal Militia Christmas Carnage",2014,39.3201074,-76.5155191
4959,1265,"ipa/1404","IPA","06-12-14","USA","NY","Ronkonkoma","Night Before Christmas",2014,40.8064187,-73.1241488
4960,1266,"ipa/1405","IPA","25-10-14","USA","PA","Glen Rock","Mason Dixon Halloween Push/Pull",2014,39.7931577,-76.7302495
4961,1267,"ipa/1406","IPA","18-10-14","USA","OH","Columbus","Ohio Grand Prix",2014,39.9611755,-82.9987942
4962,1268,"ipa/1407","IPA","11-10-14","USA","SC","Columbia","The Big South Powerlifting and Bench Press Contest",2014,34.0007104,-81.0348144
4963,1269,"ipa/1408","IPA","04-10-14","USA","CT","New Haven","Connecticut State Open Powerlifting Championships",2014,41.308274,-72.9278835
4964,1270,"ipa/1409","IPA","02-08-14","USA","WV","Morgantown","Mt. Madness Push/Pull Meet",2014,39.629526,-79.9558968
4965,1271,"ipa/1410","IPA","14-07-14","USA","PA","York","2014 Can-Am Police-Fire Games",2014,39.9625984,-76.727745
4966,1272,"ipa/1411","IPA","21-06-14","USA","PA","York","Strength Spectacular Powerlifting Championships",2014,39.9625984,-76.727745
4967,1273,"ipa/1412","IPA","18-05-14","USA","NY","Ronkonkoma","New York Grand Prix and Westside Pro Invitational Qualifier",2014,NA,NA
4968,1274,"ipa/1413","IPA","03-05-14","USA","SC","Columbia","South Carolina Rebels Powerlifting Contest",2014,34.0007104,-81.0348144
4969,1275,"ipa/1414","IPA","03-05-14","USA","PA","Glen Rock","Adrenaline Junkies Bench Bash",2014,39.7931577,-76.7302495
4970,1276,"ipa/1415","IPA","26-04-14","USA","NY","Ithaca","Ultimate IPA Powerlifting Meet",2014,42.4439614,-76.5018807
4971,1277,"ipa/1416","IPA","25-01-14","USA","NY","Bohemia","Winter Heat",2014,40.7692649,-73.1151117
4972,1278,"ipa/1417","IPA","01-03-14","USA","PA","York","Pennsylvania State Powerlifting Championships",2014,39.9625984,-76.727745
4973,1362,"ipf/1403","IPF","03-11-14","USA","CO","Aurora","2014 World Open Women's Championships",2014,NA,NA
4974,1363,"ipf/1404","IPF","03-11-14","USA","CO","Aurora","2014 World Open Men's Championships",2014,39.7294319,-104.8319195
4975,4616,"rps/1401","RPS","18-01-14","USA","FL","Dania Beach","RPS Florida Record Breakers",2014,26.052311,-80.1439343
4976,4617,"rps/1402","RPS","25-01-14","USA","NJ","Newark","2014 RPS North American & New Jersey State Championships",2014,40.735657,-74.1723667
4977,4618,"rps/1403","RPS","25-01-14","USA","VT","Fair Haven","RPS Winter Classic at Fair Haven",2014,43.594801,-73.2657155
4978,4619,"rps/1404","RPS","01-02-14","USA","CT","New Hartford","The Valentine Massacre Powerlifting Meet",2014,41.8793214,-72.9751693
4979,4620,"rps/1405","RPS","08-02-14","USA","PA","Lancaster","2014 Barno-Newman Classic",2014,40.0378755,-76.3055144
4980,4621,"rps/1406","RPS","15-02-14","USA","NJ","Egg Harbor Township","MHP Jersey Strong Sandy Relief Push-Pull",2014,39.3822537,-74.6166192
4981,4622,"rps/1407","RPS","23-02-14","USA","NY","Merrick","2014 Dominion",2014,40.6628795,-73.551516
4982,4623,"rps/1408","RPS","08-03-14","USA","PA","Fairless Hills","5th Annual Bristol's Big Bench Competition",2014,40.1795537,-74.8551644
4983,4624,"rps/1409","RPS","22-03-14","USA","OH","Columbus","LexenXtreme Raw Regalia",2014,39.9611755,-82.9987942
4984,4625,"rps/1410","RPS","29-03-14","USA","RI","Johnston","2014 New England Revolution",2014,NA,NA
4985,4626,"rps/1411","RPS","12-04-14","USA","PA","York","16th Annual PowerPalooza",2014,39.9625984,-76.727745
4986,4627,"rps/1412","RPS","19-04-14","USA","NH","New Market","2014 New Hampshire & Vermont State Championships",2014,43.0828551,-70.9350382
4987,4628,"rps/1413","RPS","26-04-14","USA","NY","Rochester","2014 RPS Spring Supremacy",2014,NA,NA
4988,4629,"rps/1414","RPS","26-04-14","USA","OH","Cincinnati","2014 Cincy Push-Pull",2014,39.1031182,-84.5120196
4989,4630,"rps/1415","RPS","03-05-14","USA","MD","Gambrills","2014 Mid-Atlantic State Championships and Military Nationals",2014,39.0670456,-76.6654513
4990,4631,"rps/1416","RPS","17-05-14","USA","NJ","Pitman","2014 RPS South Jersey Rumble",2014,39.732892,-75.1315651
4991,4632,"rps/1417","RPS","31-05-14","USA","FL","Fort Myers","2014 Redemption",2014,26.640628,-81.8723084
4992,4633,"rps/1418","RPS","06-06-14","USA","OH","Columbus","LexenXtreme Summer Slam & RPS Ohio State Championships",2014,39.9611755,-82.9987942
4993,4634,"rps/1419","RPS","07-06-14","USA","PA","Bristol","Philly Push-Pull",2014,40.1006661,-74.8518311
4994,4637,"rps/1422","RPS","14-06-14","USA","NC","Cornelius","Back Yard Bash North Carolina",2014,35.4868032,-80.8600736
4995,4638,"rps/1423","RPS","28-06-14","USA","CT","Hartford","2014 Europa Connecticut State Championships",2014,41.7637111,-72.6850932
4996,4639,"rps/1424","RPS","12-07-14","USA","NY","Merrick","Heatwave 2",2014,40.6628795,-73.551516
4997,4640,"rps/1425","RPS","19-07-14","USA","OH","Grove City","LexenXtreme Powerlifting Celebration Bash",2014,39.8814519,-83.0929644
4998,4642,"rps/1427","RPS","26-07-14","USA","PA","Lancaster","2014 RPS Pennsylvania State Championships",2014,40.0378755,-76.3055144
4999,4643,"rps/1428","RPS","09-08-14","USA","NY","Rochester","2014 RPS New York State Championships",2014,NA,NA
5000,4644,"rps/1429","RPS","16-08-14","USA","PA","Lancaster","2014 Raw Dawg National Championships",2014,40.0378755,-76.3055144
5001,4645,"rps/1430","RPS","23-08-14","USA","OH","Grove City","2014 LexenXtreme Dog Days",2014,39.8814519,-83.0929644
5002,4646,"rps/1431","RPS","24-08-14","USA","MA","Lakeville","Southern Mass Blast Push-Pull",2014,41.8459169,-70.9495226
5003,4648,"rps/1433","RPS","06-09-14","USA","VT","Fair Haven","2014 Dennis Hayward Memorial Fall Classic",2014,43.594801,-73.2657155
5004,4649,"rps/1434","RPS","13-09-14","USA","NJ","Newark","2014 Supreme Iron Warrior",2014,40.735657,-74.1723667
5005,4650,"rps/1435","RPS","20-09-14","USA","OH","Cincinnati","Cincy Fall Throwdown",2014,39.1031182,-84.5120196
5006,4651,"rps/1436","RPS","27-09-14","USA","PA","Bloomsburg","2014 Campus Chaos",2014,41.003698,-76.4549457
5007,4652,"rps/1437","RPS","27-09-14","USA","FL","Fort Myers","2014 South Florida Conquest Push-Pull",2014,26.640628,-81.8723084
5008,4653,"rps/1438","RPS","11-10-14","USA","MA","Everett","18th Annual RPS Power Challenge Boston",2014,42.40843,-71.0536625
5009,4654,"rps/1439","RPS","18-10-14","USA","NY","Gardiner","2014 RPS Annihilation",2014,41.6798157,-74.1504231
5010,4655,"rps/1440","RPS","25-10-14","USA","OH","Columbus","2014 LexenXtreme Fall Classic",2014,39.9611755,-82.9987942
5011,4656,"rps/1441","RPS","25-10-14","USA","FL","Davie","2014 RPS Honor & Glory",2014,26.0764783,-80.2521157
5012,4657,"rps/1442","RPS","01-11-14","USA","NJ","Pitman","Autumn Apocalypse",2014,39.732892,-75.1315651
5013,4658,"rps/1443","RPS","15-11-14","USA","NY","Merrick","2014 RPS Insurrextion III",2014,40.6628795,-73.551516
5014,4659,"rps/1444","RPS","22-11-14","USA","MA","Nashua","Gate City Gauntlet",2014,42.7653662,-71.467566
5015,4661,"rps/1446","RPS","06-12-14","USA","VT","Fair Haven","2014 RPS Power Wars",2014,43.594801,-73.2657155
5016,4662,"rps/1447","RPS","06-12-14","USA","PA","Hellertown","10th Annual RPS Christmas Carnage",2014,40.5795437,-75.3407346
5017,4663,"rps/1448","RPS","07-12-14","USA","OH","Columbus","2014 LexenXtreme RPS XXX",2014,39.9611755,-82.9987942
5018,4664,"rps/1449","RPS","13-12-14","USA","NC","Cornelius","Havoc for the Holidays",2014,35.4868032,-80.8600736
5019,4665,"rps/1450","RPS","13-12-14","USA","MA","Easthampton","2014 Lump of Coal Push-Pull",2014,42.266757,-72.66898
5020,4881,"rupc/2014-rum7","RUPC","07-02-14","USA","FL","Port St. Lucie","Raw Unity VII",2014,27.2730492,-80.3582261
5021,5169,"spf-archive/0320","SPF","12-04-14","USA","","","Georgetown Classic",2014,37.09024,-95.712891
5022,5170,"spf-archive/0322","SPF","08-03-14","USA","","","Ironman Classic Pro/Am",2014,37.09024,-95.712891
5023,5175,"spf-archive/0335","SPF","19-04-14","USA","SC","","South Carolina Powerlifting and Bench Press Championship",2014,33.836081,-81.1637245
5024,5176,"spf-archive/0341","SPF","15-03-14","USA","VA","Norfolk","Shamrock Powerlifting and Bench Press",2014,NA,NA
5025,5177,"spf-archive/0344","SPF","12-07-14","USA","AL","","Southeastern Powerlifting And Bench Press Championship",2014,30.6959406,-88.184236
5026,5178,"spf-archive/0345","SPF","25-10-14","USA","KY","","Irontoberfest Powerlifting and Bench Press Challenge",2014,37.8393332,-84.2700179
5027,5179,"spf-archive/0346","SPF","15-11-14","USA","TN","Gatlinburg","Record Breakers",2014,NA,NA
5028,5180,"spf-archive/0348","SPF","23-03-14","USA","CA","","2014 SPF March Madness",2014,36.778261,-119.4179324
5029,5181,"spf-archive/0349","SPF","01-06-14","USA","","","CA State Powerlifting and Bench Press Championship",2014,37.09024,-95.712891
5030,5182,"spf-archive/0350","SPF","08-11-14","USA","CA","Sacramento","Backyard Meet of the Century III",2014,38.5815719,-121.4943996
5031,5183,"spf-archive/0351","SPF","09-11-14","USA","CA","Sacramento","Women's Pro/Am",2014,38.5815719,-121.4943996
5032,5184,"spf-archive/0353","SPF","12-04-14","USA","","","Women's Power Weekend",2014,37.09024,-95.712891
5033,5185,"spf-archive/0354","SPF","06-12-14","USA","OH","Cincinnati","North of the Border",2014,39.1031182,-84.5120196
5034,5186,"spf-archive/0355","SPF","26-04-14","USA","","","Tri-State 3",2014,37.09024,-95.712891
5035,5187,"spf-archive/0356","SPF","15-03-14","USA","IL","","Midwest Raw Pro/Am",2014,40.6331249,-89.3985283
5036,5188,"spf-archive/0357","SPF","23-03-14","USA","MA","Boston","Real March Madness at Boston Barbell",2014,NA,NA
5037,5189,"spf-archive/0358","SPF","01-03-14","USA","IA","Windsor Heights","Nutri-Sport Fullpower Meet",2014,41.6038268,-93.7105118
5038,5190,"spf-archive/0359","SPF","10-05-14","USA","MO","Kansas City","Kansas City Powerlifting and Bench Press Championship",2014,39.0997265,-94.5785667
5039,5191,"spf-archive/0360","SPF","05-04-14","USA","GA","Warner Robbins","Mid-Georgia Mayhem",2014,32.6130007,-83.624201
5040,5192,"spf-archive/0361","SPF","28-06-14","USA","NY","Long Island","Gaglione Strength Strong Island Summer Showdown",2014,NA,NA
5041,5193,"spf-archive/0362","SPF","16-08-14","USA","NC","Newport","Summer Challenge",2014,34.7865497,-76.8591057
5042,5194,"spf-archive/0363","SPF","19-07-14","USA","","","SPF Nationals",2014,37.09024,-95.712891
5043,5195,"spf-archive/0364","SPF","06-09-14","USA","TN","Bristol","Iron Mayhem Classic",2014,36.5951059,-82.1887444
5044,5196,"spf-archive/0365","SPF","10-05-14","USA","TX","","Texas State",2014,31.9685988,-99.9018131
5045,5197,"spf-archive/0366","SPF","02-08-14","USA","MS","Moss Point","LADX2 Full Power And Bench",2014,30.4115881,-88.5344601
5046,5198,"spf-archive/0367","SPF","27-09-14","USA","SC","Myrtle Beach","Myrtle Beach Classic",2014,33.6890603,-78.8866943
5047,5199,"spf-archive/0368","SPF","04-10-14","USA","AR","","Arkansas State Powerlifting and Bench Press",2014,35.20105,-91.8318334
5048,5200,"spf-archive/0369","SPF","22-11-14","USA","TN","Cordova","South Of The Border Mini Pro/AM 2",2014,35.1598391,-89.761545
5049,5201,"spf-archive/0370","SPF","13-09-14","USA","","","Own the Day",2014,37.09024,-95.712891
5050,5202,"spf-archive/0373","SPF","14-06-14","USA","KY","","Western Kentucky Powerlifting and Bench Press Championship",2014,37.8393332,-84.2700179
5051,5203,"spf-archive/0374","SPF","14-06-14","USA","KY","","Braggin Rights Push/Pull",2014,37.8393332,-84.2700179
5052,5204,"spf-archive/0375","SPF","21-06-14","USA","MO","Springfield","Midwest Fitcon",2014,37.2089572,-93.2922989
5053,5205,"spf-archive/0376","SPF","25-10-14","USA","VA","Norfolk","Brutes SPF Halloween Howl",2014,36.8507689,-76.2858726
5054,5206,"spf-archive/0378","SPF","01-11-14","USA","KY","","Fall Festival",2014,37.8393332,-84.2700179
5055,5208,"spf-archive/0381","SPF","13-12-14","USA","GA","Loganville","Body By George Mini Meet",2014,33.8389977,-83.9007382
5056,5209,"spf-archive/0382","SPF","03-05-14","USA","","","Summer Challenge",2014,37.09024,-95.712891
5057,5210,"spf-archive/0383","SPF","18-10-14","USA","","","Beards and Bows Powerlifting and Bench Press Championships",2014,37.09024,-95.712891
5058,5211,"spf-archive/0384","SPF","11-10-14","USA","AL","","Alabama State Powerlifting and Bench Press Championship",2014,30.6959406,-88.184236
5059,5212,"spf-archive/0386","SPF","06-12-14","USA","TN","Murfreesboro","Mecca Of Murfreesboro Powerlifting And Bench Press Championship",2014,NA,NA
5060,5213,"spf-archive/0388","SPF","13-12-14","USA","MS","","Mississippi State Powerlifting and Bench Press Championship",2014,32.3546679,-89.3985283
5061,5214,"spf-archive/0389","SPF","06-12-14","USA","","","Winter Challenge",2014,37.09024,-95.712891
5062,6051,"usapl/2014-12-08","USAPL","08-12-14","USA","CO","","2014 Colorado State Championships",2014,39.5500507,-105.7820674
5063,6057,"usapl/AK-2014-01","USAPL","22-02-14","USA","AK","","Frostbite Classic",2014,64.2008413,-149.4936733
5064,6058,"usapl/AK-2014-02","USAPL","26-04-14","USA","AK","","Alaska State Championship",2014,64.2008413,-149.4936733
5065,6059,"usapl/AK-2014-03","USAPL","23-08-14","USA","AK","","2014 Alaska State Fair",2014,64.2008413,-149.4936733
5066,6060,"usapl/AK-2014-04","USAPL","17-05-14","USA","AK","","Ketchikan Spring Powerlifting Meet",2014,NA,NA
5067,6061,"usapl/AK-2014-06","USAPL","11-10-14","USA","AK","","2014 Alaska Fitness Expo",2014,64.2008413,-149.4936733
5068,6062,"usapl/AK-2014-07","USAPL","27-09-14","USA","AK","","2014 Top of the World",2014,64.2008413,-149.4936733
5069,6063,"usapl/AK-2014-08","USAPL","06-12-14","USA","AK","","Southside Winter Classic",2014,64.2008413,-149.4936733
5070,6096,"usapl/AL-2014-01","USAPL","15-03-14","USA","AL","","Alabama State Powerlifting Championship",2014,30.6959406,-88.184236
5071,6103,"usapl/AZ-2014-01","USAPL","22-11-14","USA","AZ","","2014 AZ Fall Championship",2014,34.0489281,-111.0937311
5072,6124,"usapl/CA-2014-01","USAPL","12-07-14","USA","CA","","2014 California State Games",2014,36.778261,-119.4179324
5073,6125,"usapl/CA-2014-02","USAPL","15-02-14","USA","CA","","2014 California State Championships",2014,36.778261,-119.4179324
5074,6126,"usapl/CA-2014-03","USAPL","08-11-14","USA","CA","","2014 CA Fall Classic",2014,36.778261,-119.4179324
5075,6158,"usapl/CO-2014-01","USAPL","01-02-14","USA","CO","","2014 RMLC Championships",2014,39.5500507,-105.7820674
5076,6159,"usapl/CO-2014-02","USAPL","09-03-14","USA","CO","","2014 Last Chance Qualifier",2014,39.5500507,-105.7820674
5077,6160,"usapl/CO-2014-04","USAPL","26-07-14","USA","CO","","2014 Rocky Mountain State Games",2014,NA,NA
5078,6161,"usapl/CO-2014-05","USAPL","18-10-14","USA","CO","","Mile High Push Pull",2014,39.5500507,-105.7820674
5079,6162,"usapl/CO-2014-06","USAPL","06-12-14","USA","CO","","Rocky Mountain Pro Bench",2014,39.5500507,-105.7820674
5080,6177,"usapl/CT-2014-01","USAPL","04-05-14","USA","CT","","1st Annual Connecticut Spring Classic",2014,41.6032207,-73.087749
5081,6196,"usapl/FL-2014-01","USAPL","15-03-14","USA","FL","","32nd Annual Florida State Powerlifting Championships",2014,27.6648274,-81.5157535
5082,6197,"usapl/FL-2014-02","USAPL","24-05-14","USA","FL","","2014 Boynton Barbell Center Raw Open Championships",2014,NA,NA
5083,6198,"usapl/FL-2014-03","USAPL","14-06-14","USA","FL","","2014 Central Florida Open Powerlifting Championships",2014,27.6648274,-81.5157535
5084,6199,"usapl/FL-2014-04","USAPL","16-11-14","USA","FL","","2014 Florida Collegiate",2014,NA,NA
5085,6227,"usapl/GA-2014-01","USAPL","25-01-14","USA","GA","","GA Winter Classic & Single Ply Invitational",2014,32.1656221,-82.9000751
5086,6228,"usapl/GA-2014-02","USAPL","05-04-14","USA","GA","","Georgia Spring Open",2014,32.1656221,-82.9000751
5087,6229,"usapl/GA-2014-03","USAPL","10-05-14","USA","GA","","Border Bash & Southeastern High School State Wars",2014,NA,NA
5088,6230,"usapl/GA-2014-04","USAPL","09-08-14","USA","GA","","Powerlifting for Pups",2014,32.1656221,-82.9000751
5089,6231,"usapl/GA-2014-05","USAPL","08-03-14","USA","GA","","Georgia High School State Championships",2014,NA,NA
5090,6232,"usapl/GA-2014-07","USAPL","28-06-14","USA","GA","","Powerlifting for Pink",2014,32.1656221,-82.9000751
5091,6233,"usapl/GA-2014-08","USAPL","25-10-14","USA","GA","","2014 GA & Southern States BP & PL Championships",2014,32.1656221,-82.9000751
5092,6258,"usapl/IA-2014-01","USAPL","08-03-14","USA","IA","","2014 WOODWARD ACADEMY INVITATIONAL",2014,41.8780025,-93.097702
5093,6259,"usapl/IA-2014-02","USAPL","25-10-14","USA","IA","","Best of the Midwest",2014,41.8780025,-93.097702
5094,6270,"usapl/ID-2014-01","USAPL","24-05-14","USA","ID","","2014 Annual Idaho Spring Classic Raw Powerlifting Championships",2014,44.0682019,-114.7420408
5095,6271,"usapl/ID-2014-02","USAPL","13-12-14","USA","ID","","2014 Idaho State Open/High School Championships",2014,NA,NA
5096,6282,"usapl/IL-2014-02","USAPL","17-05-14","USA","IL","","Illinois State/ Great Rivers Open",2014,40.6331249,-89.3985283
5097,6283,"usapl/IL-2014-03","USAPL","15-11-14","USA","IL","","2014 MO Rivers Edge",2014,40.6331249,-89.3985283
5098,6302,"usapl/IN-2014-01","USAPL","10-05-14","USA","IN","","2014 Hoosier Open",2014,37.09024,-95.712891
5099,6307,"usapl/KS-2014-01","USAPL","31-05-14","USA","KS","","2014 KANSAS HEAVY METAL",2014,39.011902,-98.4842465
5100,6318,"usapl/LA-2014-01","USAPL","18-01-14","USA","LA","","LOUISIANA STATE POWERLIFTING CHAMPIONSHIP",2014,34.0522342,-118.2436849
5101,6319,"usapl/LA-2014-02","USAPL","21-02-14","USA","LA","","LaTech Collegiate Qualifer",2014,34.0522342,-118.2436849
5102,6320,"usapl/LA-2014-03","USAPL","07-02-14","USA","LA","","Lutcher High School Nationals Qualifier",2014,34.0522342,-118.2436849
5103,6321,"usapl/LA-2014-04","USAPL","12-07-14","USA","LA","","LOUISIANA SUMMER CLASSIC",2014,NA,NA
5104,6322,"usapl/LA-2014-05","USAPL","08-03-14","USA","LA","","Covington Qualifier",2014,NA,NA
5105,6323,"usapl/LA-2014-06","USAPL","22-03-14","USA","LA","","CAJUN PRIDE",2014,34.0522342,-118.2436849
5106,6324,"usapl/LA-2014-07","USAPL","26-04-14","USA","LA","","2014 PATRIOT QUALIFIER",2014,34.0522342,-118.2436849
5107,6325,"usapl/LA-2014-08","USAPL","15-11-14","USA","LA","","LOUISIANA COLLEGIATE REGIONALS",2014,34.0522342,-118.2436849
5108,6355,"usapl/MA-2014-01","USAPL","20-01-14","USA","MA","","St. John's Classic",2014,42.4072107,-71.3824374
5109,6356,"usapl/MA-2014-03","USAPL","11-01-14","USA","MA","","New England Open",2014,NA,NA
5110,6357,"usapl/MA-2014-04","USAPL","08-02-14","USA","MA","","Elite Sports & Fitness High School PL Open",2014,42.4072107,-71.3824374
5111,6358,"usapl/MA-2014-05","USAPL","22-02-14","USA","MA","","Winter Classic",2014,42.4072107,-71.3824374
5112,6359,"usapl/MA-2014-06","USAPL","09-03-14","USA","MA","","4th Annual Ryan Moore New England High School Championships",2014,NA,NA
5113,6360,"usapl/MA-2014-07","USAPL","15-11-14","USA","MA","","Raw Collegiate Cup",2014,42.4072107,-71.3824374
5114,6361,"usapl/MA-2014-08","USAPL","22-11-14","USA","MA","","2014 New England Open PL Championships",2014,NA,NA
5115,6375,"usapl/MD-2014-01","USAPL","12-04-14","USA","MD","","2014 Equinox Open",2014,NA,NA
5116,6376,"usapl/MD-2014-02","USAPL","14-06-14","USA","MD","","2014 Colosseum Push-Pull",2014,39.0457549,-76.6412712
5117,6377,"usapl/MD-2014-03","USAPL","03-08-14","USA","MD","","2014 SSPT INVITATIONAL POWERLIFTING CHAMPIONSHIPS",2014,39.0457549,-76.6412712
5118,6378,"usapl/MD-2014-04","USAPL","01-11-14","USA","MD","","2014 Maryland State Powerlifting Championship",2014,39.0457549,-76.6412712
5119,6379,"usapl/MD-2014-05","USAPL","06-12-14","USA","MD","","Army-Navy Powerlifting Meet",2014,39.0457549,-76.6412712
5120,6403,"usapl/MI-2014-02","USAPL","10-05-14","USA","MI","","5th Annual Ironman Push/Pull Meet",2014,44.3148443,-85.6023643
5121,6404,"usapl/MI-2014-03","USAPL","02-08-14","USA","MI","","Iron Works Open X",2014,44.3148443,-85.6023643
5122,6405,"usapl/MI-2014-04","USAPL","27-09-14","USA","MI","","Kalamazoo Klassic II",2014,44.3148443,-85.6023643
5123,6406,"usapl/MI-2014-05","USAPL","01-11-14","USA","MI","","Michigan State PL & BP Championships",2014,44.3148443,-85.6023643
5124,6429,"usapl/MN-2014-01","USAPL","01-02-14","USA","MN","","2014 MN State Meet & Midwest Open Championships",2014,46.729553,-94.6858998
5125,6430,"usapl/MN-2014-02","USAPL","17-05-14","USA","MN","Duluth","2014 Twin Ports Raw Open",2014,46.7866719,-92.1004852
5126,6431,"usapl/MN-2014-03","USAPL","16-08-14","USA","MN","","Twin Cities Open",2014,46.729553,-94.6858998
5127,6432,"usapl/MN-2014-04","USAPL","06-12-14","USA","MN","","Minnesota Senior State Open",2014,46.729553,-94.6858998
5128,6464,"usapl/MS-2014-01","USAPL","15-03-14","USA","MS","","The Brother Bennett Memorial Powerlifting Meet",2014,32.3546679,-89.3985283
5129,6465,"usapl/MS-2014-02","USAPL","03-05-14","USA","MS","","2014 Mississippi State Championship",2014,32.3546679,-89.3985283
5130,6474,"usapl/MT-2014-02","USAPL","08-11-14","USA","MT","","Big Sky Raw Powerlifting Championships",2014,NA,NA
5131,6478,"usapl/NC-2014-01","USAPL","22-03-14","USA","NC","","Battle on the Border VIII",2014,35.7595731,-79.0192997
5132,6479,"usapl/NC-2014-02","USAPL","14-06-14","USA","NC","","North Carolina State Championships",2014,35.7595731,-79.0192997
5133,6480,"usapl/NC-2014-03","USAPL","01-11-14","USA","NC","","2014 FALL FESTIVAL OF POWER",2014,35.7595731,-79.0192997
5134,6489,"usapl/NE-2014-01","USAPL","25-01-14","USA","NE","","2014 NE Capital City Clash",2014,NA,NA
5135,6490,"usapl/NE-2014-03","USAPL","16-08-14","USA","NE","","NE Patriot Open",2014,41.4925374,-99.9018131
5136,6507,"usapl/NJ-2014-01","USAPL","08-03-14","USA","NJ","","The Guerilla Fitness Raw Nationals Qualifier",2014,40.0583238,-74.4056612
5137,6508,"usapl/NJ-2014-02","USAPL","02-08-14","USA","NJ","","2014 New Jersey State Championships",2014,40.0583238,-74.4056612
5138,6530,"usapl/NS-2014-01","USAPL","23-08-14","USA","TX","","2014 Bench Nationals",2014,31.9685988,-99.9018131
5139,6531,"usapl/NS-2014-02","USAPL","28-03-14","USA","TX","","2014 HS Nationals-JV",2014,31.9685988,-99.9018131
5140,6532,"usapl/NS-2014-03","USAPL","11-04-14","USA","FL","","2014 Collegiate Nationals",2014,27.6648274,-81.5157535
5141,6533,"usapl/NS-2014-04","USAPL","12-12-14","USA","MA","","American Open",2014,42.4072107,-71.3824374
5142,6534,"usapl/NS-2014-05","USAPL","20-06-14","USA","PA","","32nd Annual Men's National Powerlifting Championships",2014,41.2033216,-77.1945247
5143,6535,"usapl/NS-2014-06","USAPL","16-05-14","USA","LA","","2014 Womens Nationals",2014,34.0522342,-118.2436849
5144,6536,"usapl/NS-2014-07","USAPL","02-05-14","USA","TX","","2014 Masters Nationals",2014,31.9685988,-99.9018131
5145,6537,"usapl/NS-2014-08","USAPL","14-03-14","USA","TX","","2014 Military National Powerlifting Championships",2014,31.9685988,-99.9018131
5146,6538,"usapl/NS-2014-09","USAPL","17-07-14","USA","CO","","2014 Raw Nationals",2014,39.5500507,-105.7820674
5147,6539,"usapl/NS-2014-10","USAPL","21-09-14","USA","FL","","South Florida Open",2014,27.6648274,-81.5157535
5148,6570,"usapl/NY-2014-01","USAPL","19-01-14","USA","NY","","Northeast Iron Beast Winter Classic",2014,40.7127753,-74.0059728
5149,6571,"usapl/NY-2014-02","USAPL","22-02-14","USA","NY","","Albany Strength Powerlifting Championship",2014,NA,NA
5150,6572,"usapl/NY-2014-04","USAPL","13-09-14","USA","NY","","New York State Championships 2014",2014,40.7127753,-74.0059728
5151,6573,"usapl/NY-2014-06","USAPL","18-10-14","USA","NY","","SBWC Raw Open Powerlifting Fall Classic 2014",2014,40.7127753,-74.0059728
5152,6612,"usapl/OH-2014-01","USAPL","12-04-14","USA","OH","","THE BATTLE OF THE GREAT LAKES XVII",2014,40.4172871,-82.907123
5153,6613,"usapl/OH-2014-02","USAPL","14-06-14","USA","OH","","BIG K's 13th ANNUAL POWERLIFTING CHAMPIONSHIPS",2014,40.4172871,-82.907123
5154,6614,"usapl/OH-2014-03","USAPL","08-11-14","USA","OH","","2014 Ohio State PL Championships",2014,40.4172871,-82.907123
5155,6642,"usapl/PA-2014-01","USAPL","17-05-14","USA","PA","","2014 Pennsylvania State Powerlifting Championships",2014,NA,NA
5156,6643,"usapl/PA-2014-02","USAPL","26-01-14","USA","PA","","2014 Winter Open / NE Regional / Raw Collegiate PL/BP/DL Championships",2014,41.2033216,-77.1945247
5157,6644,"usapl/PA-2014-04","USAPL","15-02-14","USA","PA","","Northeast Collegiate Conference Championship",2014,41.2033216,-77.1945247
